id,transaction_id,risk_score,status,claimed_by,claimed_at,heartbeat_at,completed_at,step,scratchpad,verdict,confidence,reviewed_by,reviewed_at,review_decision,created_at
3ecf3ddd-44c7-4e8b-823d-1ff8f3a31582,9b50295a-3f01-4bc3-8dc1-753a64f1c4a3,0.5185813087036865,pending_review,DESKTOP-4PDKLKG,2026-07-21 21:35:56.011945+00,2026-07-21 21:35:56.166885+00,2026-07-21 21:35:56.166885+00,bedrock_reasoning,NULL,escalate,0.8,NULL,NULL,NULL,2026-07-21 21:32:31.85621+00
3f2bf5ef-73cd-459a-8b22-071b94af56df,c733d0d6-2582-4dfd-8b3b-4824158470c4,0.7456699179271196,done,DESKTOP-4PDKLKG,2026-07-21 18:10:35.935695+00,2026-07-21 18:10:36.082823+00,2026-07-21 18:10:36.082823+00,bedrock_reasoning,NULL,fraud,0.95,NULL,NULL,NULL,2026-07-21 18:09:28.992652+00
4070b134-fccb-4934-83f0-d00a8e901703,412b25a8-9372-47ea-8d3f-5d41d0c0aa3b,0.6739772966573971,pending_review,MSI,2026-07-21 22:44:35.5532+00,2026-07-21 22:44:38.66839+00,2026-07-21 22:44:38.66839+00,fallback,NULL,escalate,0.7,NULL,NULL,NULL,2026-07-21 22:44:16.018547+00
407abdc0-d5f6-485e-bff3-88be0fffa07a,693e70a9-01bd-460f-9e8d-d554b5a872aa,0.6091600770456314,done,test-worker,2026-07-22 20:58:17.821884+00,2026-07-22 20:58:17.979951+00,2026-07-22 20:58:17.979951+00,cleared_by_test,NULL,legit,1,NULL,NULL,NULL,2026-07-22 16:38:31.343393+00
4089ed74-1dcb-4d2d-9a0c-3a092ab45c65,83cc1136-22a9-49cb-844e-ad217b517a4f,0.6533909573281029,done,MSI,2026-07-21 22:33:11.93562+00,2026-07-21 22:33:14.661595+00,2026-07-21 22:33:14.661595+00,fallback,NULL,legit,0.85,NULL,NULL,NULL,2026-07-21 22:32:50.13029+00
40c3b03e-babf-449e-ad14-d898d73bb19e,38e70bd8-5595-4dff-a8a4-33b3195997e5,0.4932792350105082,done,MSI,2026-07-21 22:41:50.788923+00,2026-07-21 22:41:52.020919+00,2026-07-21 22:41:52.020919+00,auto_approve,NULL,legit,1,NULL,NULL,NULL,2026-07-21 22:41:46.396823+00
4154940e-abbd-416a-b50f-a3f2ed2bc1da,072c0f1e-6a0f-4dc1-aeb6-fcd6aff9f8f8,0.7636553896424593,pending_review,MSI,2026-07-21 22:47:48.223281+00,2026-07-21 22:47:51.332425+00,2026-07-21 22:47:51.332425+00,fallback,NULL,escalate,0.7,NULL,NULL,NULL,2026-07-21 22:47:31.141639+00
42fa43ca-7b28-40f2-a710-8d4cbc110ca3,ef1127c6-12c8-4ccc-9f98-1b279aaeec9d,0.2509954974035769,pending,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2026-07-23 13:43:15.457984+00
43220aff-b31b-46dd-b998-3aeb6307f756,29834b7c-111c-4460-81d4-dd8b339117aa,0.30705637080733006,pending,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2026-07-23 13:43:15.457984+00
453b7edf-7c5d-4fc8-b763-75d218db91ad,62e91d3d-a4bf-46d9-959b-28dfc2b19a22,0.4079331740094507,investigating,2da7902b-e428-4f7a-a719-8f500a625fb1,2026-07-22 20:56:48.971102+00,2026-07-22 20:56:48.971102+00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2026-07-22 14:19:58.191138+00
45ab72f7-ddd3-4f6f-ba4f-0262dfb71c2e,fb6d5f45-c503-4c93-a39e-d212672ffe66,0.5673346072965252,pending_review,MSI,2026-07-21 22:44:38.709437+00,2026-07-21 22:44:41.851413+00,2026-07-21 22:44:41.851413+00,fallback,NULL,escalate,0.7,NULL,NULL,NULL,2026-07-21 22:44:16.018547+00
45d86cc9-1fb9-4464-a1ac-e40bb67a4719,0d1deeb1-eceb-4793-9524-fbb67c786fb5,0.6319194743334471,pending_review,MSI,2026-07-21 22:47:51.373493+00,2026-07-21 22:47:54.301541+00,2026-07-21 22:47:54.301541+00,fallback,NULL,escalate,0.7,NULL,NULL,NULL,2026-07-21 22:47:31.141639+00
46a7218d-59ab-440a-8c49-5bba909f32f4,695b8bd8-67a3-4dd1-b3e1-7f466368ca40,0.10756290361883879,done,MSI,2026-07-21 22:33:14.702556+00,2026-07-21 22:33:17.46734+00,2026-07-21 22:33:17.46734+00,fallback,NULL,legit,0.85,NULL,NULL,NULL,2026-07-21 22:32:50.13029+00
474ab9c6-4634-4b1d-a30d-3ccfc037b18a,9599be25-e8c3-44ed-ba2b-e603cf3bb6f7,0.3915738552400039,failed,MSI,2026-07-21 22:31:06.94994+00,2026-07-21 22:31:06.94994+00,2026-07-21 22:31:08.170754+00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2026-07-21 22:30:54.237167+00
47b75997-61b0-4854-b28c-a1fd61836ba7,2df848fb-b1f0-4bc5-959f-77bf5982877a,0.5579439158217598,failed,MSI,2026-07-21 22:31:08.213059+00,2026-07-21 22:31:08.213059+00,2026-07-21 22:31:09.427465+00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2026-07-21 22:30:54.237167+00
47cdc2e5-9000-4713-b760-90aa7a5d5877,354bf567-295b-4880-9ee0-88a84305a59e,0.6546929250167209,done,DESKTOP-4PDKLKG,2026-07-21 18:10:38.184676+00,2026-07-21 18:10:38.33802+00,2026-07-21 18:10:38.33802+00,bedrock_reasoning,NULL,fraud,0.8,NULL,NULL,NULL,2026-07-21 18:09:28.992652+00
484ab97f-473a-4b5f-9e3d-4131e8af90fe,e7b335c9-905d-44fc-b9bb-5ce711f4abf1,0.6621127585593153,done,MSI,2026-07-22 08:29:59.428745+00,2026-07-22 08:30:05.06079+00,2026-07-22 08:30:05.06079+00,bedrock_reasoning,NULL,fraud,0.9,NULL,NULL,NULL,2026-07-21 22:51:18.519516+00
485abd90-1be8-40f2-9b8e-04ed9a9e1a13,0a473afe-ac4a-42a1-8d33-da385c1dd399,0.422245388283931,done,DESKTOP-4PDKLKG,2026-07-21 21:35:59.86357+00,2026-07-21 21:36:00.012599+00,2026-07-21 21:36:00.012599+00,bedrock_reasoning,NULL,fraud,0.9,NULL,NULL,NULL,2026-07-21 21:32:31.85621+00
48666dde-3d86-4240-a47f-2bd60869bb6f,4d594beb-c86e-446c-90fb-b61fb0f08bd3,0.7567061908520089,investigating,3d89cf79-a52e-4e32-b126-b8be25472465,2026-07-22 20:56:48.972823+00,2026-07-22 20:56:48.972823+00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2026-07-22 14:19:58.191138+00
489d41d4-29ab-4743-aaa1-b89adbdc3df3,fb453a14-3ca9-4eed-8c06-2e5a1cce6b54,0.52,pending_review,MSI,2026-07-21 22:44:41.895405+00,2026-07-21 22:44:44.934357+00,2026-07-21 22:44:44.934357+00,fallback,NULL,escalate,0.7,NULL,NULL,NULL,2026-07-21 22:44:16.018547+00
492edbf0-cf59-4cec-8150-bfec17d7f31e,9203480d-f576-48cd-9156-0c887cbe4a17,0.3061401228770285,done,MSI,2026-07-21 22:41:52.062929+00,2026-07-21 22:41:53.325017+00,2026-07-21 22:41:53.325017+00,auto_approve,NULL,legit,1,NULL,NULL,NULL,2026-07-21 22:41:46.396823+00
49b22ae8-05eb-445f-903e-af9edf5e0110,865b3657-f3eb-4492-94dc-0916df5ac1ae,0.11712187125088486,investigating,ecc8b7a8-e7dc-44a8-af59-2a9f2bca67e7,2026-07-22 20:56:48.975392+00,2026-07-22 20:56:48.975392+00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2026-07-22 14:19:58.191138+00
4ab47df9-2adc-4397-8866-f786b53355c1,01d13985-fd25-4982-9cc9-487a429703a2,0.6315875535615709,failed,MSI,2026-07-21 22:31:09.466382+00,2026-07-21 22:31:09.466382+00,2026-07-21 22:31:10.698185+00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2026-07-21 22:30:54.237167+00
4be7584c-c67d-4876-b58a-ca012fc34146,d65204b9-21c2-41ba-a529-eb7a79cc5222,0.3522594568709836,done,MSI,2026-07-21 22:47:54.345392+00,2026-07-21 22:47:57.313499+00,2026-07-21 22:47:57.313499+00,fallback,NULL,legit,0.85,NULL,NULL,NULL,2026-07-21 22:47:31.141639+00
4be7b836-661b-408f-9e40-183d6d1fedde,e626d65e-05f5-4b1d-a88a-91035ac50eb4,0.2897537780466669,done,MSI,2026-07-21 22:47:57.355533+00,2026-07-21 22:48:00.396743+00,2026-07-21 22:48:00.396743+00,fallback,NULL,legit,0.85,NULL,NULL,NULL,2026-07-21 22:47:31.141639+00
4ced609f-91b6-448f-91dc-a86fcfa424f6,583f7e76-c327-4a3a-a659-4871a08840ee,0.32771797886233084,pending_review,DESKTOP-4PDKLKG,2026-07-21 21:36:03.961165+00,2026-07-21 21:36:04.112132+00,2026-07-21 21:36:04.112132+00,bedrock_reasoning,NULL,escalate,0.8,NULL,NULL,NULL,2026-07-21 21:32:31.85621+00
4d340990-757f-4b3a-a75f-72d818adbb56,34bd444b-484e-44f6-a91f-3873c795c305,0.6988370383032791,done,DESKTOP-4PDKLKG,2026-07-21 18:10:40.30699+00,2026-07-21 18:10:40.457985+00,2026-07-21 18:10:40.457985+00,bedrock_reasoning,NULL,fraud,0.9,NULL,NULL,NULL,2026-07-21 18:09:28.992652+00
4d79cd30-b04b-4f9c-a0ed-6174c01486d6,9cf75352-347e-4c95-8643-7bd21de2ca70,0.32979463852178026,done,test-worker,2026-07-22 20:58:18.028381+00,2026-07-22 20:58:18.198877+00,2026-07-22 20:58:18.198877+00,cleared_by_test,NULL,legit,1,NULL,NULL,NULL,2026-07-22 16:38:31.343393+00
4ea3e5bd-ca91-4b1d-870f-a6249733c2b7,401b4b1b-385e-4118-b546-872629e0f7af,0.27235353508189264,done,MSI,2026-07-21 22:41:53.364988+00,2026-07-21 22:41:54.567469+00,2026-07-21 22:41:54.567469+00,auto_approve,NULL,legit,1,NULL,NULL,NULL,2026-07-21 22:41:46.396823+00
4f93ced0-8559-4391-8a3d-7024e389a675,1db6d2a0-6f91-4a3e-b1b0-b160bc861451,0.38960025811056365,failed,MSI,2026-07-21 22:31:10.737386+00,2026-07-21 22:31:10.737386+00,2026-07-21 22:31:11.944239+00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2026-07-21 22:30:54.237167+00
5022a9f7-13ab-4aa4-a651-b14b63e3e6bf,2d6997c5-74ca-472f-a937-64f671c6b231,0.20117845287857888,done,test-worker,2026-07-22 20:58:08.708818+00,2026-07-22 20:58:08.886644+00,2026-07-22 20:58:08.886644+00,cleared_by_test,NULL,legit,1,NULL,NULL,NULL,2026-07-22 14:32:45.993409+00
50991cf4-1e81-40b2-a18f-29759782db18,f285638b-768d-457f-9a2f-a4226386f4e9,0.4867856049465161,done,MSI,2026-07-21 22:40:21.051537+00,2026-07-21 22:40:22.242459+00,2026-07-21 22:40:22.242459+00,auto_approve,NULL,legit,1,NULL,NULL,NULL,2026-07-21 22:40:05.378452+00
50ec765f-d1b6-4e17-a31d-7e0623c87cd5,7efc3a03-6d37-4a47-9fde-90908a2b0934,0.5760308948540906,done,MSI,2026-07-21 22:33:17.511809+00,2026-07-21 22:33:20.34684+00,2026-07-21 22:33:20.34684+00,fallback,NULL,legit,0.85,NULL,NULL,NULL,2026-07-21 22:32:50.13029+00
51a84d47-855d-4c4d-9549-b2cec58387ad,1ca75f3d-b751-42bd-a13d-bb8e640fcdf7,0.7229650258352822,done,DESKTOP-4PDKLKG,2026-07-21 18:10:42.48432+00,2026-07-21 18:10:42.635144+00,2026-07-21 18:10:42.635144+00,bedrock_reasoning,NULL,fraud,0.8,NULL,NULL,NULL,2026-07-21 18:09:28.992652+00
51e2ea90-092c-473e-8ee2-4b91590ae5d8,8370f64f-2ddc-4d56-abed-99b6f1348028,0.7703188390091116,investigating,8d2b6db8-1c3f-4ed9-aa13-166297114e43,2026-07-22 20:56:48.977556+00,2026-07-22 20:56:48.977556+00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2026-07-22 14:19:58.191138+00
52b370c2-d4ee-4c03-82b5-532142bb9aad,b8ad0c6a-28e9-4307-9a53-12c93663f143,0.7562944094943091,failed,MSI,2026-07-21 22:25:11.008956+00,2026-07-21 22:25:11.008956+00,2026-07-21 22:25:11.159974+00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2026-07-21 22:25:08.220254+00
54309a31-9e45-449f-b08b-43f86cb65a01,87195c6f-9ce4-441b-bf45-531103b5a317,0.4561203386870001,failed,MSI,2026-07-21 22:26:55.712879+00,2026-07-21 22:26:55.712879+00,2026-07-21 22:26:55.875771+00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2026-07-21 22:26:53.224055+00
552c1ea4-76c4-42d3-a24c-df273df98a2d,4b9b2321-6f0c-449a-af0a-8c40f85a43d7,0.52,pending,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2026-07-23 13:43:15.457984+00
555dfac2-8ca3-487d-b142-4a9d756c69a8,98e6dda4-b19f-4de7-8be5-af4cdc6e1168,0.7400971046694498,investigating,test-worker,2026-07-22 20:56:50.023419+00,2026-07-22 20:56:50.023419+00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2026-07-22 14:19:58.191138+00
558a6311-c922-4463-b233-3c4494458e15,9913f22c-d854-4d6e-aedc-cbf9b0211d23,0.16838121291504046,pending_review,DESKTOP-4PDKLKG,2026-07-21 21:36:09.975519+00,2026-07-21 21:36:10.121463+00,2026-07-21 21:36:10.121463+00,bedrock_reasoning,NULL,escalate,0.8,NULL,NULL,NULL,2026-07-21 21:32:31.85621+00
55a51175-975c-4818-b466-7f39880f07f4,cf000bdd-9e9a-4e74-af5f-34c9810a283c,0.39855051246909023,done,MSI,2026-07-21 22:33:20.385871+00,2026-07-21 22:33:23.077794+00,2026-07-21 22:33:23.077794+00,fallback,NULL,legit,0.85,NULL,NULL,NULL,2026-07-21 22:32:50.13029+00
5642b13f-85ae-4877-8a6e-0720a5810dae,09d732cb-2f21-4f5a-89c5-96487d9f46a1,0.7820141056142869,done,MSI,2026-07-21 22:33:23.117842+00,2026-07-21 22:33:25.804953+00,2026-07-21 22:33:25.804953+00,fallback,NULL,legit,0.85,NULL,NULL,NULL,2026-07-21 22:32:50.13029+00
571ffedc-eedc-4320-aeb9-20ca8899e3da,9f2ea584-9d4f-4e1d-ad17-22e7ed38b266,0.3692607129393217,done,MSI,2026-07-21 22:33:25.842834+00,2026-07-21 22:33:28.561283+00,2026-07-21 22:33:28.561283+00,fallback,NULL,legit,0.85,NULL,NULL,NULL,2026-07-21 22:32:50.13029+00
57548f53-3034-4c11-b94a-5b7726319194,d951abf0-6e6d-4f76-89e8-ebdaf17dc2d5,0.6672451448160849,pending_review,DESKTOP-4PDKLKG,2026-07-21 21:36:13.924718+00,2026-07-21 21:36:14.080435+00,2026-07-21 21:36:14.080435+00,bedrock_reasoning,NULL,escalate,0.8,NULL,NULL,NULL,2026-07-21 21:32:31.85621+00
5843b8a1-cf26-4403-89d6-a22e18f2aa6c,e9b9f4fc-dbc5-4a65-a891-6fe137334d42,0.7630579238422788,done,DESKTOP-4PDKLKG,2026-07-21 21:36:17.911649+00,2026-07-21 21:36:18.066584+00,2026-07-21 21:36:18.066584+00,bedrock_reasoning,NULL,fraud,0.85,NULL,NULL,NULL,2026-07-21 21:32:31.85621+00
584d634a-9900-4d10-8d92-ff5ddf1ee26b,bc61ba50-6546-4ffd-8cd1-4e3eedfb4b9c,0.4265832058105318,done,DESKTOP-4PDKLKG,2026-07-21 18:10:44.721978+00,2026-07-21 18:10:44.885234+00,2026-07-21 18:10:44.885234+00,bedrock_reasoning,NULL,fraud,0.9,NULL,NULL,NULL,2026-07-21 18:09:28.992652+00
58882105-1ef0-4151-b8e1-7f88f5c77d87,22ba6192-4ed3-4c76-8447-13386e234813,0.6113407560872826,failed,MSI,2026-07-21 22:31:11.984661+00,2026-07-21 22:31:11.984661+00,2026-07-21 22:31:13.177295+00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2026-07-21 22:30:54.237167+00
5ba5291c-9135-4560-9024-c65f2729af93,cff07d47-066a-4852-9c2e-02e6c9bb0164,0.5590775856220896,done,test-worker,2026-07-22 20:58:08.934118+00,2026-07-22 20:58:09.092662+00,2026-07-22 20:58:09.092662+00,cleared_by_test,NULL,legit,1,NULL,NULL,NULL,2026-07-22 14:32:45.993409+00
5bd97f80-7e05-4fe9-9a46-a6b954339361,27b2b169-8e70-4d09-b945-2085cd58feb3,0.3111885212077653,done,test-worker,2026-07-22 20:58:18.241065+00,2026-07-22 20:58:18.395881+00,2026-07-22 20:58:18.395881+00,cleared_by_test,NULL,legit,1,NULL,NULL,NULL,2026-07-22 16:38:31.343393+00
5c5fad22-0798-44ee-a8c3-c591e828b8de,5d9feed1-bba4-43e7-9395-deae55e1b582,0.5793562567044217,pending,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2026-07-23 13:43:15.457984+00
5c77a10d-be79-4e8f-8589-e965772e7355,fa0b01d8-ee78-48e4-8974-38edd57ad818,0.32973775281568096,done,MSI,2026-07-21 22:41:54.607981+00,2026-07-21 22:41:55.872852+00,2026-07-21 22:41:55.872852+00,auto_approve,NULL,legit,1,NULL,NULL,NULL,2026-07-21 22:41:46.396823+00
5cb5e789-dfe4-4836-8abe-36a9462ec1ee,9445a675-8241-464a-927b-8a07f4169e44,0.43711577465662277,done,test-worker,2026-07-22 20:58:18.439139+00,2026-07-22 20:58:18.602874+00,2026-07-22 20:58:18.602874+00,cleared_by_test,NULL,legit,1,NULL,NULL,NULL,2026-07-22 16:38:31.343393+00
5dc10c87-faf4-4bb7-9021-18526f9b82e9,ce6dad21-be6d-499f-ab47-9213469f3530,0.6228761022791401,done,test-worker,2026-07-22 20:58:14.147913+00,2026-07-22 20:58:14.318026+00,2026-07-22 20:58:14.318026+00,cleared_by_test,NULL,legit,1,NULL,NULL,NULL,2026-07-22 14:36:40.907574+00
5e4dc41e-b19c-4979-97ae-17dd9cdc721e,79d16f57-5665-4062-83f9-d763adade871,0.5524366705443873,failed,MSI,2026-07-21 22:26:55.91975+00,2026-07-21 22:26:55.91975+00,2026-07-21 22:26:56.104706+00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2026-07-21 22:26:53.224055+00
5f4df2bc-9dcd-4709-b674-2a4f2786c1a7,126982c2-328f-4ec5-8aa9-1ec688a6b6c5,0.26255743332144654,done,MSI,2026-07-21 22:41:55.913982+00,2026-07-21 22:41:57.131052+00,2026-07-21 22:41:57.131052+00,auto_approve,NULL,legit,1,NULL,NULL,NULL,2026-07-21 22:41:46.396823+00
612b0627-5be6-4a86-9657-7b5219d962fc,7a0dd502-2f78-4be4-9937-d1affdcd3a77,0.7694185720438556,pending_review,MSI,2026-07-21 22:48:00.439741+00,2026-07-21 22:48:03.458017+00,2026-07-21 22:48:03.458017+00,fallback,NULL,escalate,0.7,NULL,NULL,NULL,2026-07-21 22:47:31.141639+00
612e07f9-591b-49b9-9e6e-7daed5b8ae42,9a559506-2b9f-4cc5-b42b-c60ca9549ea4,0.1967151484540507,done,MSI,2026-07-21 22:40:22.283503+00,2026-07-21 22:40:23.490423+00,2026-07-21 22:40:23.490423+00,auto_approve,NULL,legit,1,NULL,NULL,NULL,2026-07-21 22:40:05.378452+00
61b5293c-07d9-4bf3-b717-5f2a7980d5b9,aa7f1823-7dc3-41a3-adcc-569f17f2a0b3,0.11824777000169993,done,MSI,2026-07-21 22:44:44.975396+00,2026-07-21 22:44:47.963391+00,2026-07-21 22:44:47.963391+00,fallback,NULL,legit,0.85,NULL,NULL,NULL,2026-07-21 22:44:16.018547+00
627fd86b-269a-449f-9b45-d5a8d8073bc8,c2355b89-0096-48b4-aeb4-2b6dca2e7142,0.5,done,MSI,2026-07-21 22:40:23.533455+00,2026-07-21 22:40:24.791425+00,2026-07-21 22:40:24.791425+00,auto_approve,NULL,legit,1,NULL,NULL,NULL,2026-07-21 22:40:05.378452+00
63369d29-998c-4cac-834c-7565db89c5fd,337a2d38-868b-450e-8477-0e9433a4efeb,0.1581433248947941,done,MSI,2026-07-21 22:40:24.834494+00,2026-07-21 22:40:26.073406+00,2026-07-21 22:40:26.073406+00,auto_approve,NULL,legit,1,NULL,NULL,NULL,2026-07-21 22:40:05.378452+00
63733301-2a30-4d78-a93a-b015c315ab43,36735ea8-d737-4061-8fca-e344bae1d5b0,0.6737657905129496,done,MSI,2026-07-21 22:40:26.116415+00,2026-07-21 22:40:27.336401+00,2026-07-21 22:40:27.336401+00,auto_approve,NULL,legit,1,NULL,NULL,NULL,2026-07-21 22:40:05.378452+00
6400e308-286a-4a05-a054-3e27fb56d6f7,c4a0e0e4-9ec8-47dc-9097-21ec4df5d9e9,0.5535894013965423,pending_review,DESKTOP-4PDKLKG,2026-07-21 18:10:46.991371+00,2026-07-21 18:10:47.134225+00,2026-07-21 18:10:47.134225+00,bedrock_reasoning,NULL,escalate,0.75,NULL,NULL,NULL,2026-07-21 18:09:28.992652+00
649884a5-07bf-4d36-bb8c-24b0179e5e64,eee19db8-fd44-481f-b654-49d439b5c503,0.34184836770261917,done,MSI,2026-07-21 22:41:57.181728+00,2026-07-21 22:41:58.385019+00,2026-07-21 22:41:58.385019+00,auto_approve,NULL,legit,1,NULL,NULL,NULL,2026-07-21 22:41:46.396823+00
64fd6a6c-0e92-4ef3-aba8-30336b7c8a93,e8b7a389-a931-46ef-be63-0a69d0b651a0,0.3912711292117158,done,test-worker,2026-07-22 20:58:09.142077+00,2026-07-22 20:58:09.298717+00,2026-07-22 20:58:09.298717+00,cleared_by_test,NULL,legit,1,NULL,NULL,NULL,2026-07-22 14:32:45.993409+00
65542567-88e1-4b6e-bfa9-f4dd81116aa6,324c1d78-f345-4535-962b-1442f54e1ac3,0.7487465353035618,done,test-worker,2026-07-22 20:58:14.364124+00,2026-07-22 20:58:14.525083+00,2026-07-22 20:58:14.525083+00,cleared_by_test,NULL,legit,1,NULL,NULL,NULL,2026-07-22 14:36:40.907574+00
66908b6a-c464-44a1-9db5-7935925a01d5,55270c0e-8c0a-4941-a001-754b0648cdc2,0.4691410785912984,done,MSI,2026-07-21 22:48:03.501036+00,2026-07-21 22:48:06.462752+00,2026-07-21 22:48:06.462752+00,fallback,NULL,legit,0.85,NULL,NULL,NULL,2026-07-21 22:47:31.141639+00
6704a373-615f-436d-9b3d-144c2015a12d,4956a08b-36b3-4972-b0a8-8c498d5ed340,0.5190643808232293,pending_review,DESKTOP-4PDKLKG,2026-07-21 18:10:49.272244+00,2026-07-21 18:10:49.416489+00,2026-07-21 18:10:49.416489+00,bedrock_reasoning,NULL,escalate,0.8,NULL,NULL,NULL,2026-07-21 18:09:28.992652+00
671072aa-42d6-42b7-8232-1336520998db,9eeebaab-db7f-453b-8f3f-fadeb761dbe6,0.52,done,test-worker,2026-07-22 20:58:18.648977+00,2026-07-22 20:58:18.816076+00,2026-07-22 20:58:18.816076+00,cleared_by_test,NULL,legit,1,NULL,NULL,NULL,2026-07-22 16:38:31.343393+00
676d2bd9-ed31-4dab-813d-94e10c762517,a4840460-ae81-46d5-969e-cf47f7cfcee0,0.37742223069343395,done,MSI,2026-07-21 22:41:58.425171+00,2026-07-21 22:41:59.699264+00,2026-07-21 22:41:59.699264+00,auto_approve,NULL,legit,1,NULL,NULL,NULL,2026-07-21 22:41:46.396823+00
68338117-459f-47f2-93c3-1a5198ccdfc5,8dce8f98-bc5e-43ca-b9ed-4a8cfbfd201f,0.653973452131886,done,DESKTOP-4PDKLKG,2026-07-21 18:10:51.451347+00,2026-07-21 18:10:51.598285+00,2026-07-21 18:10:51.598285+00,bedrock_reasoning,NULL,fraud,0.9,NULL,NULL,NULL,2026-07-21 18:09:28.992652+00
686553b2-3f66-4d38-92a5-cb72d7a61de2,938d8fe6-f0cb-4856-afbf-c850d50b61e1,0.620447584480586,pending_review,MSI,2026-07-21 22:48:06.502855+00,2026-07-21 22:48:09.561991+00,2026-07-21 22:48:09.561991+00,fallback,NULL,escalate,0.7,NULL,NULL,NULL,2026-07-21 22:47:31.141639+00
695dc624-8c27-455c-a6b1-ca9fc6660477,e5dd3968-fa79-4167-95de-9f143e0561ca,0.495662623393043,done,MSI,2026-07-21 22:40:27.383401+00,2026-07-21 22:40:28.665808+00,2026-07-21 22:40:28.665808+00,auto_approve,NULL,legit,1,NULL,NULL,NULL,2026-07-21 22:40:05.378452+00
69e4321d-b98d-47fc-81a7-26a5389c6b0d,6fa90e58-cf6d-41fa-848f-22f218b3e8ff,0.2727557589942855,failed,MSI,2026-07-21 22:31:13.21817+00,2026-07-21 22:31:13.21817+00,2026-07-21 22:31:16.19424+00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2026-07-21 22:30:54.237167+00
69f777ec-6297-4593-8c54-2c0500afd645,08358333-5e28-4896-a7ae-63ba2df26745,0.22804868495955546,done,test-worker,2026-07-22 20:58:14.576872+00,2026-07-22 20:58:14.734215+00,2026-07-22 20:58:14.734215+00,cleared_by_test,NULL,legit,1,NULL,NULL,NULL,2026-07-22 14:36:40.907574+00
6abc8bb8-697f-4bc1-8b45-bcbd3a01fa2b,41e98cce-a8f7-465b-8962-523a593b8261,0.3687347065994091,done,test-worker,2026-07-22 20:58:05.889588+00,2026-07-22 20:58:06.178556+00,2026-07-22 20:58:06.178556+00,cleared_by_test,NULL,legit,1,NULL,NULL,NULL,2026-07-22 14:19:58.191138+00
6b84d2a0-73d4-468d-91db-59a5b4ce30c6,86047fed-81c6-4fd9-affb-f414716e7fa4,0.16229534020167538,failed,MSI,2026-07-21 22:25:11.204325+00,2026-07-21 22:25:11.204325+00,2026-07-21 22:25:11.361093+00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2026-07-21 22:25:08.220254+00
6b9e6f76-0f5c-49ca-b1ac-ee4dd38c7ddf,664dee6b-40ae-4276-b2c1-0a9554e4a842,0.5145557840352527,failed,MSI,2026-07-21 22:26:56.145709+00,2026-07-21 22:26:56.145709+00,2026-07-21 22:26:56.301749+00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2026-07-21 22:26:53.224055+00
6c3b52ce-38ec-4604-8e15-70963f5d8b63,fddebbb2-b1a1-4d5a-a91f-6387d188a7bd,0.32115318163293294,done,test-worker,2026-07-22 20:58:06.221678+00,2026-07-22 20:58:06.375788+00,2026-07-22 20:58:06.375788+00,cleared_by_test,NULL,legit,1,NULL,NULL,NULL,2026-07-22 14:19:58.191138+00
6c9eb58b-4d0f-4cdb-9916-f10ae2452c68,055ccc44-cd47-4fce-b57c-27e2cea87390,0.52,pending_review,MSI,2026-07-21 22:48:09.603223+00,2026-07-21 22:48:12.503984+00,2026-07-21 22:48:12.503984+00,fallback,NULL,escalate,0.7,NULL,NULL,NULL,2026-07-21 22:47:31.141639+00
6cc0e092-dec5-43b2-bf81-272a3945d84a,e71676cd-c999-4166-bd8c-690e27bcea36,0.1747571203705247,done,test-worker,2026-07-22 20:58:18.859847+00,2026-07-22 20:58:19.012075+00,2026-07-22 20:58:19.012075+00,cleared_by_test,NULL,legit,1,NULL,NULL,NULL,2026-07-22 16:38:31.343393+00
6e652cb4-196c-4cac-9ccf-0cb91ef53a61,a5d2cd13-69c0-433b-b4bb-c0df0878b3e2,0.37917103725574364,done,test-worker,2026-07-22 20:58:14.777993+00,2026-07-22 20:58:14.930974+00,2026-07-22 20:58:14.930974+00,cleared_by_test,NULL,legit,1,NULL,NULL,NULL,2026-07-22 14:36:40.907574+00
