id,step,type,amount,name_orig,old_balance_orig,new_balance_orig,name_dest,old_balance_dest,new_balance_dest,error_balance_orig,error_balance_dest,risk_score,risk_tier,is_fraud_label,arrived_at,processed_at
3b0a7a37-36c9-45ac-9df7-b03032ca306b,1,TRANSFER,78766.03,C1376151044,0,0,C1749186397,103772,277515.05,78766.03,-94977.01999999999,3.880912117892876e-06,low,f,2026-07-21 22:47:30.768623+00,NULL
3bbcdf6b-4e4f-4034-a17d-f723d85ead7c,1,TRANSFER,17231.46,C1243171897,0,0,C783286238,24672,0,17231.46,41903.46,3.4573670291138114e-06,low,f,2026-07-23 13:43:14.863034+00,NULL
3bf7fa16-5187-4d79-960a-4954773e9e12,1,CASH_OUT,56953.9,C1570470538,1942.02,0,C824009085,70253,64106.18,55011.880000000005,63100.719999999994,0.2844296847575901,medium,f,2026-07-21 22:41:46.081867+00,NULL
3c079ad3-6506-46fb-be56-0d8f60f56fdf,1,TRANSFER,177652.91,C753631393,23720,0,C716157500,55,4894.45,153932.91,172813.46,0.7788293813221131,medium,f,2026-07-21 18:09:28.817642+00,NULL
3c7003c7-b80e-44b8-9e2b-4fc4d386d8ef,1,TRANSFER,311685.89,C1984094095,10835,0,C932583850,6267,2.71917289e+06,300850.89,-2.40122e+06,8.098261901068327e-07,low,f,2026-07-23 13:43:14.863034+00,NULL
3c99263e-0501-4d1d-847a-4cf8009f3c3b,1,CASH_OUT,19162.08,C25936709,0,0,C885951223,60169,215851.28,19162.08,-136520.2,1.1775269967984059e-06,low,f,2026-07-22 14:19:57.048314+00,NULL
3ca29dd4-aea2-4823-9bf7-acde3e5d8a48,1,TRANSFER,125872.53,C1443967876,0,0,C392292416,348512,3.42010309e+06,125872.53,-2.9457185599999996e+06,0.1775128180645875,medium,f,2026-07-21 22:26:52.945046+00,NULL
3cb44565-81a2-4a82-bd14-8f4307af3076,1,CASH_OUT,229133.94,C905080434,15325,0,C476402209,5083,51513.44,213808.94,182703.5,0.605247071635169,medium,f,2026-07-23 13:43:14.863034+00,NULL
3d20ddfe-fc06-4626-ad4f-1474790c1870,1,CASH_OUT,36437.06,C2120063568,0,0,C1740000325,154606,1.36336851e+06,36437.06,-1.17232545e+06,1.157332462753402e-06,low,f,2026-07-22 14:19:57.048314+00,NULL
3d34b52c-11d2-431d-a15f-6482abe4cb51,1,CASH_OUT,82940.31,C1528834618,3017.87,0,C476800120,132372,49864.36,79922.44,165447.95,0.11442932457537099,medium,f,2026-07-22 16:38:30.993531+00,NULL
3d51596d-fcde-48b8-9705-ba53f4eee6c8,1,TRANSFER,358831.92,C908084672,0,0,C392292416,474384.53,3.42010309e+06,358831.92,-2.5868866399999997e+06,1.2723085696109138e-08,low,f,2026-07-22 14:36:40.363609+00,NULL
3d62543f-26a0-47ca-a886-4b2a3ecb5f60,1,CASH_OUT,23261.3,C2072313080,20411.53,0,C2001112025,25742,0,2849.7700000000004,49003.3,0.00017633289098739624,low,f,2026-07-21 21:32:31.390253+00,NULL
3d8dc62d-8148-44a4-8181-dde1ac66815d,1,CASH_OUT,50101.88,C1740826931,0,0,C97730845,67684,9.94033929e+06,50101.88,-9.822553409999998e+06,1.2137186331528937e-06,low,f,2026-07-21 21:32:31.390253+00,NULL
3da9f26d-af8d-4995-b68b-d5fa93f2f29d,1,CASH_OUT,202332.08,C1408279755,0,0,C453211571,342149.2,3.46166605e+06,202332.08,-2.9171847699999996e+06,8.928210490921629e-07,low,f,2026-07-22 14:19:57.048314+00,NULL
3df3f60f-e7e7-4cf3-9ec3-a18d2bb71754,1,TRANSFER,379856.23,C1449772539,0,0,C1590550415,900180,1.916920493e+07,379856.23,-1.78891687e+07,0.5996272909856271,medium,f,2026-07-23 13:43:14.863034+00,NULL
3e99ea8d-7028-45b9-8790-2bdd66cad1ac,1,TRANSFER,379856.23,C1449772539,0,0,C1590550415,900180,1.916920493e+07,379856.23,-1.78891687e+07,1.0090026592024515e-08,low,f,2026-07-21 22:41:46.081867+00,NULL
401b4b1b-385e-4118-b546-872629e0f7af,1,TRANSFER,1.42905147e+06,C1520267010,0,0,C1590550415,2.04154362e+06,1.916920493e+07,1.42905147e+06,-1.569860984e+07,0.27235353508189264,medium,f,2026-07-21 22:41:46.081867+00,NULL
4029972b-b7b7-40c1-a224-d40f65f8e1cd,1,TRANSFER,125872.53,C1443967876,0,0,C392292416,348512,3.42010309e+06,125872.53,-2.9457185599999996e+06,0.530141843038366,medium,f,2026-07-21 22:51:18.176483+00,NULL
409efb72-b4d1-4088-b53b-409daaf19eec,1,CASH_OUT,56953.9,C1570470538,1942.02,0,C824009085,70253,64106.18,55011.880000000005,63100.719999999994,0.12194188049013799,medium,f,2026-07-21 22:51:18.176483+00,NULL
40a7ef2c-c3df-4f09-b3ae-ec39e8d84ec3,1,CASH_OUT,296752.75,C589363823,0,0,C1531333864,404814.81,55974.56,296752.75,645593,3.2401698035755544e-07,low,f,2026-07-21 18:09:27.94638+00,NULL
41179b0a-089b-41b5-8cf1-c988124aefe6,1,CASH_OUT,47458.86,C527211736,209534.84,162075.98,C2096057945,52120,0,2.9103830456733704e-11,99578.86,2.844415348590701e-06,low,f,2026-07-21 18:09:27.94638+00,NULL
4122ad5b-12ce-4f5e-bb16-321055409314,1,CASH_OUT,57279.11,C1800649922,0,0,C824009085,127206.9,64106.18,57279.11,120379.83000000002,8.151361612362962e-07,low,f,2026-07-21 18:09:27.94638+00,NULL
412b25a8-9372-47ea-8d3f-5d41d0c0aa3b,1,CASH_OUT,82940.31,C1528834618,3017.87,0,C476800120,132372,49864.36,79922.44,165447.95,0.6739772966573971,medium,f,2026-07-21 22:44:15.695574+00,NULL
41e98cce-a8f7-465b-8962-523a593b8261,1,TRANSFER,11996.58,C605982374,0,0,C1225616405,40255,0,11996.58,52251.58,0.3687347065994091,medium,f,2026-07-22 14:19:57.970992+00,NULL
42a6991c-0eb1-4229-8a2b-3b35daa55166,1,TRANSFER,62610.8,C1976401987,79114,16503.2,C1937962514,517,8383.29,0,54744.51,9.442200098419562e-05,low,f,2026-07-21 22:51:18.176483+00,NULL
4311c18f-8b06-4ab2-83cd-d492b83f2487,1,TRANSFER,224606.64,C873175411,0,0,C766572210,354678.92,0,224606.64,579285.56,0.7926127269433867,medium,f,2026-07-21 22:25:07.934266+00,NULL
432fecd1-d189-4865-99f3-bb04e92fb115,1,CASH_OUT,82940.31,C1528834618,3017.87,0,C476800120,132372,49864.36,79922.44,165447.95,1.2160126061644405e-06,low,f,2026-07-23 13:43:14.863034+00,NULL
43634a4e-1e22-4db7-b674-64db4af69af0,1,TRANSFER,1.42905147e+06,C1520267010,0,0,C1590550415,2.04154362e+06,1.916920493e+07,1.42905147e+06,-1.569860984e+07,1.1477848602226004e-05,low,f,2026-07-21 22:30:53.950264+00,NULL
4378aac4-d25f-4147-9788-54f36bf6c94c,1,TRANSFER,1.50562601e+06,C926859124,0,0,C665576141,29031,5.51576334e+06,1.50562601e+06,-3.98110633e+06,1.2832265383622143e-06,low,f,2026-07-22 14:32:45.41286+00,NULL
438310b2-5417-45ca-981c-93813f764e3d,1,CASH_OUT,82940.31,C1528834618,3017.87,0,C476800120,132372,49864.36,79922.44,165447.95,0.611329229723862,medium,f,2026-07-21 22:26:52.945046+00,NULL
439bbafb-7bf8-4cb0-a46e-1f6a55d4f211,1,TRANSFER,2806,C1420196421,2806,0,C972765878,0,0,0,2806,0.52,medium,t,2026-07-21 18:09:27.94638+00,NULL
44dd663b-85d8-4c10-b8c7-16c6ad72cafe,1,TRANSFER,215310.3,C1670993182,705,0,C1100439041,22425,0,214605.3,237735.3,0.3825818726722645,medium,f,2026-07-21 22:47:30.768623+00,NULL
44fe32fb-e67e-4abe-b22e-528da306259e,1,TRANSFER,1.42905147e+06,C1520267010,0,0,C1590550415,2.04154362e+06,1.916920493e+07,1.42905147e+06,-1.569860984e+07,1.1477848602226004e-05,low,f,2026-07-21 22:32:49.852477+00,NULL
45e87d65-075b-49bf-9cf7-4344da9f781d,1,TRANSFER,761507.39,C412788346,0,0,C1590550415,1.28003623e+06,1.916920493e+07,761507.39,-1.712766131e+07,0.602193435143548,medium,f,2026-07-21 22:41:46.081867+00,NULL
45f81cd3-76fd-44c6-a447-2a742263e1db,1,CASH_OUT,23261.3,C2072313080,20411.53,0,C2001112025,25742,0,2849.7700000000004,49003.3,0.00017633289098739624,low,f,2026-07-21 22:51:18.176483+00,NULL
462c02ff-ce12-4c16-8514-af68d8d7a72c,1,TRANSFER,78766.03,C1376151044,0,0,C1749186397,103772,277515.05,78766.03,-94977.01999999999,0.5607826495928088,medium,f,2026-07-22 14:32:45.41286+00,NULL
462dbef1-e44b-4eb8-986f-1794ae3d400d,1,TRANSFER,367768.4,C288306765,0,0,C1359044626,370763.1,16518.36,367768.4,722013.14,3.289835603936808e-08,low,f,2026-07-22 14:36:40.363609+00,NULL
4630b505-e8f4-49d9-87eb-4a3effb84738,1,TRANSFER,42712.39,C283039401,10363.39,0,C1330106945,57901.66,24044.18,32349,76569.87,0.2798224404546682,medium,f,2026-07-21 22:30:53.950264+00,NULL
4645b5c1-8810-4142-9068-ebcb465fe851,1,CASH_OUT,229133.94,C905080434,15325,0,C476402209,5083,51513.44,213808.94,182703.5,0.0003087619552388787,low,f,2026-07-21 22:30:53.950264+00,NULL
465a68f8-c366-4a5c-b6b2-73645740dd60,1,TRANSFER,554026.99,C1603696865,0,0,C766572210,579285.56,0,554026.99,1.13331255e+06,1.1865068649807853e-10,low,f,2026-07-21 22:30:53.950264+00,NULL
46ef97d9-5be3-43ae-bdb7-f0714db03edd,1,TRANSFER,379856.23,C1449772539,0,0,C1590550415,900180,1.916920493e+07,379856.23,-1.78891687e+07,0.17528874764684876,medium,f,2026-07-21 22:44:15.695574+00,NULL
470e2707-d0fe-4b65-90ed-ec8694639eed,1,CASH_OUT,467177.03,C1338905451,28112.02,0,C1170794006,975121,22190.99,439065.01,1.42010704e+06,1.2294665285850215e-09,low,f,2026-07-21 21:32:31.390253+00,NULL
47699f1a-048f-410e-85b9-4b61467e8c87,1,CASH_OUT,3146.16,C923083575,0,0,C1504109395,9471,593737.38,3146.16,-581120.22,0.4603925732620032,medium,f,2026-07-22 14:19:57.970992+00,NULL
4791a5e2-9c32-4b14-86e2-f8acfb427c40,1,TRANSFER,554026.99,C1603696865,0,0,C766572210,579285.56,0,554026.99,1.13331255e+06,0.7870401960484696,medium,f,2026-07-21 22:51:18.176483+00,NULL
47ca0bc7-e11d-48cb-924f-5e7f92487892,1,CASH_OUT,23261.3,C2072313080,20411.53,0,C2001112025,25742,0,2849.7700000000004,49003.3,0.00017633289098739624,low,f,2026-07-21 22:26:52.945046+00,NULL
47dd6a6c-29a9-48ee-851d-3025104f21c7,1,TRANSFER,1.42905147e+06,C1520267010,0,0,C1590550415,2.04154362e+06,1.916920493e+07,1.42905147e+06,-1.569860984e+07,1.1477848602226004e-05,low,f,2026-07-22 16:38:30.993531+00,NULL
47eb1954-8382-4f49-ad63-3d32b068a2b5,1,CASH_OUT,110414.71,C768216420,26845.41,0,C1509514333,288800,2415.16,83569.3,396799.55000000005,0.3141469517577635,medium,f,2026-07-23 13:43:14.863034+00,NULL
4811fc24-b0c4-4486-9ad2-6850ef42287f,1,CASH_OUT,139054.95,C2092709730,0,0,C1749186397,182538.03,277515.05,139054.95,44077.92999999999,0.4805972920439736,medium,f,2026-07-22 14:19:57.970992+00,NULL
48139b12-bd31-4c1b-8751-4d8cec386e97,1,CASH_OUT,136872.92,C1533123860,162075.98,25203.05,C766572210,217806,0,-0.010000000009313226,354678.92000000004,9.3488861239166e-06,low,f,2026-07-21 22:25:07.934266+00,NULL
4814c83c-ea82-4f8d-9ddd-7ee5df858a27,1,TRANSFER,554026.99,C1603696865,0,0,C766572210,579285.56,0,554026.99,1.13331255e+06,1.1865068649807853e-10,low,f,2026-07-21 22:25:07.934266+00,NULL
481b0d34-0968-4dc5-9723-558b1ce8cc51,1,TRANSFER,147543.1,C12905860,0,0,C1359044626,223220,16518.36,147543.1,354244.74,0.5402043223455065,medium,f,2026-07-22 16:38:30.993531+00,NULL
484ecaed-d106-4d18-8e9b-b6d5e5d5819d,1,CASH_OUT,212228.35,C1896074070,0,0,C401424608,429747,1.17880814e+06,212228.35,-536832.7899999999,1.2830267337449186e-07,low,f,2026-07-22 14:19:57.048314+00,NULL
48b3812c-a4ac-416d-9a4b-f5dce9d84d85,1,TRANSFER,215310.3,C1670993182,705,0,C1100439041,22425,0,214605.3,237735.3,1.1586042091948912e-05,low,f,2026-07-21 22:32:49.852477+00,NULL
48babd17-29c4-43e7-9abe-16e9227d8296,1,CASH_OUT,110414.71,C768216420,26845.41,0,C1509514333,288800,2415.16,83569.3,396799.55000000005,0.6148020195001572,medium,f,2026-07-21 22:30:53.950264+00,NULL
48e208b3-85a3-4f14-80f0-730a279f922f,1,CASH_OUT,1341.58,C1155769010,0,0,C557041912,80341,557537.26,1341.58,-475854.68,7.121328735593124e-07,low,f,2026-07-21 18:09:27.94638+00,NULL
48e81565-69c6-4e2a-ac89-eb437e9549e1,1,CASH_OUT,89038.75,C1233327519,0,0,C2083562754,189808,1.18655681e+06,89038.75,-907710.06,1.5525068874922e-07,low,f,2026-07-22 14:19:57.048314+00,NULL
491538a9-343f-41a7-a510-685690019f1d,1,CASH_OUT,82940.31,C1528834618,3017.87,0,C476800120,132372,49864.36,79922.44,165447.95,1.2160126061644405e-06,low,f,2026-07-21 22:40:05.036496+00,NULL
49520044-876a-4685-9177-364c4a8818b7,1,CASH_OUT,202332.08,C1408279755,0,0,C453211571,342149.2,3.46166605e+06,202332.08,-2.9171847699999996e+06,8.928210490921629e-07,low,f,2026-07-21 18:09:27.94638+00,NULL
4956a08b-36b3-4972-b0a8-8c498d5ed340,1,TRANSFER,42712.39,C283039401,10363.39,0,C1330106945,57901.66,24044.18,32349,76569.87,0.5190643808232293,medium,f,2026-07-21 18:09:28.817642+00,NULL
496a074d-2e6f-4e99-abc2-450b1571f267,1,TRANSFER,554026.99,C1603696865,0,0,C766572210,579285.56,0,554026.99,1.13331255e+06,1.1865068649807853e-10,low,f,2026-07-23 13:43:14.863034+00,NULL
499c5b13-a318-4db7-b51a-d887cbe76396,1,TRANSFER,379856.23,C1449772539,0,0,C1590550415,900180,1.916920493e+07,379856.23,-1.78891687e+07,0.7397145584000852,medium,f,2026-07-22 16:38:30.993531+00,NULL
49c2a292-70eb-4ca6-ac60-37c0c18e4b35,1,TRANSFER,224606.64,C873175411,0,0,C766572210,354678.92,0,224606.64,579285.56,3.951279552438791e-07,low,f,2026-07-21 22:44:15.695574+00,NULL
4a021e46-f7c1-4028-987d-cd8f0cb1ccdd,1,TRANSFER,1.42905147e+06,C1520267010,0,0,C1590550415,2.04154362e+06,1.916920493e+07,1.42905147e+06,-1.569860984e+07,0.11135133182834932,medium,f,2026-07-23 13:43:14.863034+00,NULL
4a0882ad-2651-4e68-8742-7030811bd25f,1,CASH_OUT,5346.89,C512549200,0,0,C248609774,652637,6.45343091e+06,5346.89,-5.7954470200000005e+06,5.352217158360872e-07,low,f,2026-07-21 22:32:49.852477+00,NULL
4a0e8db5-199d-4e8f-a42e-760a1bf23d90,1,TRANSFER,583848.46,C1839168128,0,0,C1286084959,667778,2.10777811e+06,583848.46,-856151.6499999999,1.0859143628749734e-07,low,f,2026-07-22 14:32:45.41286+00,NULL
4a6d1c7a-ecc1-406a-aecd-c82ee7470338,1,CASH_OUT,47458.86,C527211736,209534.84,162075.98,C2096057945,52120,0,2.9103830456733704e-11,99578.86,0.4981349952447801,medium,f,2026-07-22 14:36:40.363609+00,NULL
4a9a2eb9-8bdc-420f-8552-7567b20f2466,1,CASH_OUT,136872.92,C1533123860,162075.98,25203.05,C766572210,217806,0,-0.010000000009313226,354678.92000000004,9.3488861239166e-06,low,f,2026-07-22 14:19:57.048314+00,NULL
4a9f2647-6ab8-4ffc-9d5b-37c1df53ecc1,1,CASH_OUT,181,C840083671,181,0,C38997010,21182,0,0,21363,0.52,medium,t,2026-07-21 22:40:05.036496+00,NULL
4aa0841a-addb-4b86-b1b3-993910f80338,1,CASH_OUT,110414.71,C768216420,26845.41,0,C1509514333,288800,2415.16,83569.3,396799.55000000005,0.779424307398453,medium,f,2026-07-21 22:51:18.176483+00,NULL
4ab1a6c5-05d1-483a-83ea-8ecbf06ecfcf,1,CASH_OUT,99109.77,C1890266440,0,0,C1297685781,299314.82,16997.22,99109.77,381427.37,1.0299853556716698e-06,low,f,2026-07-22 14:19:57.048314+00,NULL
4acd698d-04ff-4b6d-b85e-0518401f1355,1,CASH_OUT,26004.52,C1112456099,0,0,C1225616405,52251.58,0,26004.52,78256.1,2.225669732069946e-06,low,f,2026-07-21 18:09:27.94638+00,NULL
4af7a242-bed6-489f-b692-6d7bc44d2c96,1,CASH_OUT,82940.31,C1528834618,3017.87,0,C476800120,132372,49864.36,79922.44,165447.95,1.2160126061644405e-06,low,f,2026-07-22 14:36:40.363609+00,NULL
4b6c3e35-c6eb-4aa6-974d-e7e641e26273,1,CASH_OUT,102153.86,C2015301874,1776.23,0,C1335050193,230676.07,353532.56,100377.63,-20702.630000000005,0.4391396621531982,medium,f,2026-07-21 18:09:28.817642+00,NULL
4b8bb2c9-6f2a-4b31-bc41-edc69d6b02de,1,CASH_OUT,178439.26,C1634723627,0,0,C2083562754,278846.75,1.18655681e+06,178439.26,-729270.8,3.4541429272394453e-07,low,f,2026-07-22 14:19:57.048314+00,NULL
4b9b2321-6f0c-449a-af0a-8c40f85a43d7,1,CASH_OUT,181,C840083671,181,0,C38997010,21182,0,0,21363,0.52,medium,t,2026-07-23 13:43:14.863034+00,NULL
4be2057c-88a5-44d1-bb96-fef35b575c2f,1,CASH_OUT,78292.91,C1631227617,0,0,C1983747920,121112,95508.95,78292.91,103895.96,8.151361612362962e-07,low,f,2026-07-22 14:19:57.048314+00,NULL
4d17e269-c27c-4208-bac2-c0bc095fc5a8,1,TRANSFER,62610.8,C1976401987,79114,16503.2,C1937962514,517,8383.29,0,54744.51,9.442200098419562e-05,low,f,2026-07-21 22:47:30.768623+00,NULL
4d4cd5ba-3df0-4767-839b-0c37f4be2cfb,1,TRANSFER,42712.39,C283039401,10363.39,0,C1330106945,57901.66,24044.18,32349,76569.87,1.8204849538960843e-06,low,f,2026-07-21 18:09:27.94638+00,NULL
4d594beb-c86e-446c-90fb-b61fb0f08bd3,1,CASH_OUT,68912.23,C1620529408,0,0,C1688019098,237326.8,97263.78,68912.23,208975.24999999997,0.7567061908520089,medium,f,2026-07-22 14:19:57.970992+00,NULL
4d983810-a536-4dfa-948c-c45a80cde217,1,TRANSFER,181,C1305486145,181,0,C553264065,0,0,0,181,0.5,medium,t,2026-07-21 22:30:53.950264+00,NULL
4db8af76-de97-4765-9a86-4927d5a42ba3,1,CASH_OUT,36437.06,C2120063568,0,0,C1740000325,154606,1.36336851e+06,36437.06,-1.17232545e+06,1.157332462753402e-06,low,f,2026-07-21 18:09:27.94638+00,NULL
4dffe415-2ae0-4237-a672-21713ca642d2,1,CASH_OUT,28404.6,C2091072548,0,0,C1282788025,51744,0,28404.6,80148.6,2.225669732069946e-06,low,f,2026-07-22 14:36:40.363609+00,NULL
4e9d1de8-f0b7-489d-8387-bb99f1445dd6,1,TRANSFER,554026.99,C1603696865,0,0,C766572210,579285.56,0,554026.99,1.13331255e+06,0.7214273053359621,medium,f,2026-07-21 22:25:07.934266+00,NULL
4ea44b43-eb0e-4cee-9fb2-b1e2a2113da8,1,CASH_OUT,335416.51,C743778731,144478,0,C575335780,295,52415.15,190938.51,283296.36,0.41108764683205246,medium,f,2026-07-22 14:19:57.970992+00,NULL
4ebdcacf-7abf-4a0e-9004-85a2ffb138fb,1,CASH_OUT,5346.89,C512549200,0,0,C248609774,652637,6.45343091e+06,5346.89,-5.7954470200000005e+06,5.352217158360872e-07,low,f,2026-07-21 22:26:52.945046+00,NULL
4f338086-5a53-4c87-abcb-adbd1a2f6160,1,CASH_OUT,335416.51,C743778731,144478,0,C575335780,295,52415.15,190938.51,283296.36,0.0001762851607054472,low,f,2026-07-22 14:19:57.048314+00,NULL
4f79effa-927e-4ee7-8ad3-849cd6bd8832,1,CASH_OUT,56953.9,C1570470538,1942.02,0,C824009085,70253,64106.18,55011.880000000005,63100.719999999994,2.31321359933645e-06,low,f,2026-07-21 21:32:31.390253+00,NULL
4fcfe4a0-c981-4f3c-8414-600766f0c118,1,CASH_OUT,82940.31,C1528834618,3017.87,0,C476800120,132372,49864.36,79922.44,165447.95,0.3773261465554819,medium,f,2026-07-22 14:36:40.363609+00,NULL
4fdcca11-4271-4cc1-be4d-4dfd8badf8ef,1,TRANSFER,42712.39,C283039401,10363.39,0,C1330106945,57901.66,24044.18,32349,76569.87,1.8204849538960843e-06,low,f,2026-07-22 14:19:57.048314+00,NULL
50dc7aac-d66c-4b5f-ac9b-b2687ceee394,1,TRANSFER,125872.53,C1443967876,0,0,C392292416,348512,3.42010309e+06,125872.53,-2.9457185599999996e+06,5.244171006779652e-06,low,f,2026-07-21 18:09:27.94638+00,NULL
50ff4c4a-6304-4c5a-aa31-563d5c900596,1,CASH_OUT,56953.9,C1570470538,1942.02,0,C824009085,70253,64106.18,55011.880000000005,63100.719999999994,0.40618844761080075,medium,f,2026-07-21 22:25:07.934266+00,NULL
512d58a5-0c7a-4287-920f-a3aa581ad496,1,TRANSFER,358831.92,C908084672,0,0,C392292416,474384.53,3.42010309e+06,358831.92,-2.5868866399999997e+06,1.2723085696109138e-08,low,f,2026-07-22 14:32:45.41286+00,NULL
517bd64a-c0ac-4924-9fad-a5d05dffc311,1,TRANSFER,147543.1,C12905860,0,0,C1359044626,223220,16518.36,147543.1,354244.74,0.1954632718178418,medium,f,2026-07-21 22:40:05.036496+00,NULL
521d2014-09ec-4407-80a8-0a8013ad72ea,1,CASH_OUT,89038.75,C1233327519,0,0,C2083562754,189808,1.18655681e+06,89038.75,-907710.06,1.5525068874922e-07,low,f,2026-07-21 18:09:27.94638+00,NULL
52a1e761-fcca-41fb-b17b-f9618f98d7fc,1,TRANSFER,761507.39,C412788346,0,0,C1590550415,1.28003623e+06,1.916920493e+07,761507.39,-1.712766131e+07,2.5380413148923253e-07,low,f,2026-07-22 14:36:40.363609+00,NULL
52b12cc2-25db-49c8-8538-ec32e3b42306,1,TRANSFER,62610.8,C1976401987,79114,16503.2,C1937962514,517,8383.29,0,54744.51,9.442200098419562e-05,low,f,2026-07-21 22:44:15.695574+00,NULL
52f33e76-6607-4488-9092-cf89cfe6be51,1,CASH_OUT,55105.9,C2007486296,0,0,C932583850,317952.89,2.71917289e+06,55105.9,-2.3461141e+06,2.2237538814806612e-06,low,f,2026-07-22 14:19:57.048314+00,NULL
53e8864d-f367-4d60-b956-f7619e293d66,1,TRANSFER,215310.3,C1670993182,705,0,C1100439041,22425,0,214605.3,237735.3,1.1586042091948912e-05,low,f,2026-07-22 16:38:30.993531+00,NULL
53ee770f-345b-4f0e-8dcb-7b217446e93c,1,TRANSFER,17231.46,C1243171897,0,0,C783286238,24672,0,17231.46,41903.46,3.4573670291138114e-06,low,f,2026-07-21 22:32:49.852477+00,NULL
54101a25-62d3-4bc5-8dad-0a5e2f16f9db,1,TRANSFER,1.50562601e+06,C926859124,0,0,C665576141,29031,5.51576334e+06,1.50562601e+06,-3.98110633e+06,1.2832265383622143e-06,low,f,2026-07-21 21:32:31.390253+00,NULL
5423a004-d9c0-4020-aa2c-a7fb636033e9,1,TRANSFER,78766.03,C1376151044,0,0,C1749186397,103772,277515.05,78766.03,-94977.01999999999,3.880912117892876e-06,low,f,2026-07-23 13:43:14.863034+00,NULL
548612ee-faf2-4d03-b134-96439aada8ac,1,TRANSFER,11996.58,C605982374,0,0,C1225616405,40255,0,11996.58,52251.58,4.647680725611281e-06,low,f,2026-07-21 21:32:31.390253+00,NULL
548e2dbd-5e17-4e9d-9283-e6ecd34d1d9a,1,CASH_OUT,47913.58,C141110631,0,0,C240650537,51304,0,47913.58,99217.58,1.5506292356803897e-06,low,f,2026-07-21 18:09:27.94638+00,NULL
549f25bc-ee87-4825-b5b8-4096b13a14e0,1,CASH_OUT,82940.31,C1528834618,3017.87,0,C476800120,132372,49864.36,79922.44,165447.95,0.4436962467407739,medium,f,2026-07-21 22:30:53.950264+00,NULL
54df9396-3b4a-445b-a1fe-46ca1af8a289,1,TRANSFER,311685.89,C1984094095,10835,0,C932583850,6267,2.71917289e+06,300850.89,-2.40122e+06,8.098261901068327e-07,low,f,2026-07-22 14:19:57.048314+00,NULL
55270c0e-8c0a-4941-a001-754b0648cdc2,1,TRANSFER,224606.64,C873175411,0,0,C766572210,354678.92,0,224606.64,579285.56,0.4691410785912984,medium,f,2026-07-21 22:47:30.768623+00,NULL
5546e71f-0bcd-4771-8e7b-c1b0924b7429,1,TRANSFER,42712.39,C283039401,10363.39,0,C1330106945,57901.66,24044.18,32349,76569.87,1.8204849538960843e-06,low,f,2026-07-21 22:44:15.695574+00,NULL
55550c19-8169-432a-9614-151a05a9f19d,1,TRANSFER,224606.64,C873175411,0,0,C766572210,354678.92,0,224606.64,579285.56,3.951279552438791e-07,low,f,2026-07-21 22:51:18.176483+00,NULL
55c012b6-a034-4dd4-9d8a-2ff12081c35a,1,TRANSFER,78766.03,C1376151044,0,0,C1749186397,103772,277515.05,78766.03,-94977.01999999999,3.880912117892876e-06,low,f,2026-07-21 22:44:15.695574+00,NULL
56427afa-5518-4222-82c5-0a97cdfde9ad,1,TRANSFER,679502.24,C722417467,290,0,C451111351,171866,3.94008521e+06,679212.24,-3.0887169699999997e+06,1.1009468181555349e-07,low,f,2026-07-21 21:32:31.390253+00,NULL
5710bee4-5211-43b5-9715-c9995e54b879,1,CASH_OUT,267148.82,C1261044180,0,0,C401424608,641975.35,1.17880814e+06,267148.82,-269683.97,2.3690599704195847e-08,low,f,2026-07-22 14:19:57.048314+00,NULL
5720b1c8-7ba2-4d3d-bb1d-71f702feb9d5,1,TRANSFER,184986.8,C697508322,39588,0,C1688019098,52340,97263.78,145398.8,140063.02,2.4690598365850747e-06,low,f,2026-07-21 21:32:31.390253+00,NULL
57880dd0-ac4f-4d47-96c2-ce2020c2cc4f,1,CASH_OUT,28404.6,C2091072548,0,0,C1282788025,51744,0,28404.6,80148.6,2.225669732069946e-06,low,f,2026-07-21 21:32:31.390253+00,NULL
57ad477b-3bfa-4b53-9e98-28cb37abe932,1,CASH_OUT,23261.3,C2072313080,20411.53,0,C2001112025,25742,0,2849.7700000000004,49003.3,0.3682806672058946,medium,f,2026-07-21 21:32:31.390253+00,NULL
57ba5732-d067-4c51-9229-208d774e9e38,1,TRANSFER,62610.8,C1976401987,79114,16503.2,C1937962514,517,8383.29,0,54744.51,0.7645379740136906,medium,f,2026-07-22 16:38:30.993531+00,NULL
57ce303f-49b4-41de-b8e8-1e500e1a2702,1,TRANSFER,379856.23,C1449772539,0,0,C1590550415,900180,1.916920493e+07,379856.23,-1.78891687e+07,0.2046296738901906,medium,f,2026-07-21 22:26:52.945046+00,NULL
582f45e3-f7f5-4e20-88aa-d10834c8dcbf,1,TRANSFER,224606.64,C873175411,0,0,C766572210,354678.92,0,224606.64,579285.56,0.39244381640026416,medium,f,2026-07-21 22:44:15.695574+00,NULL
583f7e76-c327-4a3a-a659-4871a08840ee,1,TRANSFER,209711.11,C1556867940,0,0,C1509514333,399214.71,2415.16,209711.11,606510.66,0.32771797886233084,medium,f,2026-07-21 21:32:31.390253+00,NULL
58ad9fac-a83c-47dd-a6bf-877d0b7ca785,1,CASH_OUT,229133.94,C905080434,15325,0,C476402209,5083,51513.44,213808.94,182703.5,0.0003087619552388787,low,f,2026-07-21 22:41:46.081867+00,NULL
